id,source,url,domain,published_at,lang,title,description,image_url,image_path,label,label_source,full_text,text_length,word_count
512f706504b0a0075cc9c0fa0b067fbd4febed10,newsdata,https://www.europe1.fr/societe/ile-de-france-fortes-perturbations-sur-plusieurs-lignes-rer-apres-les-orages-1038881,europe1.fr,2026-08-27T19:34:00+00:00,fr,Île-de-France : fortes perturbations sur plusieurs lignes RER après les orages,"Les lignes RER A, C, D et E sont perturbées voire interrompues après que les orages survenus en fin de journée en région parisienne jeudi ont provoqué la chute de ""plusieurs obstacles"", selon SNCF Réseau. ""A la suite des intempéries qui touchent actuellement l' Île-de-France, plusieurs obstacles sont tombés sur les voies entre Juvisy et Paris-Austerlitz, entraînant l'interruption des circulations en direction de Paris"", indiquait SNCF Réseau à l'AFP à 20H30. L'annonce concerne principalement la ligne C, depuis Juvisy et Massy-Palaiseau, mais aussi les trains en provenance d'Orléans et Tours à destination de Paris-Austerlitz, qui affichent entre 2 et 4 heures de retard. ""Un arbre est sur les voies"" entre Gare de Lyon et Maisons-Alfort ""Les reprises de circulation dans ce sens est estimée en fin de soirée"", a ajouté le gestionnaire, qui précise que les trains au départ de Paris-Austerlitz circulent normalement. La SNCF ajoute sur son site que...",https://static.europe1.fr/var/europe1/storage/media/image/2026/08/27/21/080_hl_cserie_2478697_1_1_6a90924785877.jpg,data/images/512f706504b0a0075cc9c0fa0b067fbd4febed10.jpg,unknown,none,"Île-de-France : fortes perturbations sur plusieurs lignes RER après les orages. Les lignes RER A, C, D et E sont perturbées voire interrompues après que les orages survenus en fin de journée en région parisienne jeudi ont provoqué la chute de ""plusieurs obstacles"", selon SNCF Réseau. ""A la suite des intempéries qui touchent actuellement l' Île-de-France, plusieurs obstacles sont tombés sur les voies entre Juvisy et Paris-Austerlitz, entraînant l'interruption des circulations en direction de Paris"", indiquait SNCF Réseau à l'AFP à 20H30. L'annonce concerne principalement la ligne C, depuis Juvisy et Massy-Palaiseau, mais aussi les trains en provenance d'Orléans et Tours à destination de Paris-Austerlitz, qui affichent entre 2 et 4 heures de retard. ""Un arbre est sur les voies"" entre Gare de Lyon et Maisons-Alfort ""Les reprises de circulation dans ce sens est estimée en fin de soirée"", a ajouté le gestionnaire, qui précise que les trains au départ de Paris-Austerlitz circulent normalement. La SNCF ajoute sur son site que.",1057,161
2543eecaaedc4523bbf692eabb0ee8a423c9fe7e,newsdata,https://www.linfodrome.com/societe/124839-vaste-operation-de-la-bssi-sur-les-berges-du-fleuve-bagoue-des-orpailleurs-en-fuite-leurs-materiels-detruits,linfodrome.com,2026-08-27T19:34:00+00:00,fr,"Vaste opération de la BSSI sur les berges du fleuve Bagoué : Des orpailleurs en fuite, leurs matériels détruits","La Brigade Spéciale de Surveillance et d’Intervention (BSSI) a mené, ce jeudi 27 août 2026, une opération dans les localités de Basso et Papara, sur les berges du fleuve Bagoué. Informés de l’arrivée des agents, les orpailleurs clandestins ont vite déserté leurs différents sites, abandonnant sur place leurs matériels.",https://www.linfodrome.com/media/article/images/src/124839-orpaillage-bagoue.webp,data/images/2543eecaaedc4523bbf692eabb0ee8a423c9fe7e.webp,unknown,none,"Vaste opération de la BSSI sur les berges du fleuve Bagoué : Des orpailleurs en fuite, leurs matériels détruits. La Brigade Spéciale de Surveillance et d’Intervention (BSSI) a mené, ce jeudi 27 août 2026, une opération dans les localités de Basso et Papara, sur les berges du fleuve Bagoué. Informés de l’arrivée des agents, les orpailleurs clandestins ont vite déserté leurs différents sites, abandonnant sur place leurs matériels.",448,68
8543c412902e37c2178745cfca3e1400a3bc1068,newsdata,https://www.lesaffaires.com/secteurs/politique/qs-ce-nest-pas-une-campagne-comme-les-autres/,lesaffaires.com,2026-08-27T19:33:52+00:00,fr,QS: «Ce n’est pas une campagne comme les autres»,Ruba Ghazal promet «une économie à votre service». The post QS: «Ce n’est pas une campagne comme les autres» appeared first on Les Affaires .,https://shared-dev-lesaffaires.s3.amazonaws.com/uploads/2026/08/9254c636882825aa6efedd14a984c5b568d66a1ee5e37b9b6a8fd28b9d38cd43.jpg,data/images/8543c412902e37c2178745cfca3e1400a3bc1068.jpg,unknown,none,QS: «Ce n’est pas une campagne comme les autres». Ruba Ghazal promet «une économie à votre service». The post QS: «Ce n’est pas une campagne comme les autres» appeared first on Les Affaires .,193,34
db79b49a3380f00bb4579c228e7edcf3f0c846ed,newsdata,https://fr.ign.com/grand-theft-auto-6/91641/rockstar-sen-fout-si-laspect-romantique-de-gta-6-ne-vous-touche-pas-peu-importe-cest-vous-qui-voyez,fr.ign.com,2026-08-27T19:33:36+00:00,fr,"Rockstar s'en fout si l'aspect romantique de GTA 6 ne vous touche pas : ""Peu importe, c'est vous qui voyez""","Rob Nelson, de Rockstar, explique le rôle que joue la romance entre Jason et Lucia dans GTA 6.",https://sm.ign.com/ign_fr/news/r/rockstar-d/rockstar-doesnt-mind-if-you-dislike-gta-6s-romantic-side-don_ax34.jpg,data/images/db79b49a3380f00bb4579c228e7edcf3f0c846ed.jpg,unknown,none,"Rockstar s'en fout si l'aspect romantique de GTA 6 ne vous touche pas : ""Peu importe, c'est vous qui voyez"". Rob Nelson, de Rockstar, explique le rôle que joue la romance entre Jason et Lucia dans GTA 6.",204,38
ab2218fab9a1736021b3e8c4404f3fb50a578d6c,newsdata,https://www.sudouest.fr/pyrenees-atlantiques/pau/des-centaines-de-personnes-sur-liste-d-attente-a-pau-on-s-arrache-les-velos-electriques-mis-a-dispo-par-l-agglo-30387729.php,sudouest.fr,2026-08-27T19:33:34+00:00,fr,"« Des centaines de personnes sur liste d’attente » : à Pau, on s’arrache les vélos électriques mis à dispo par l’Agglo","Un carton plein. Les services de vélos électriques en libre-service et en location longue durée proposés par Idecyle, via l’Agglo, sont un grand succès populaire. Pour la longue durée, malgré un réassort",https://media.sudouest.fr/30387729/1200x600/1000076479.jpg,data/images/ab2218fab9a1736021b3e8c4404f3fb50a578d6c.jpg,unknown,none,"« Des centaines de personnes sur liste d’attente » : à Pau, on s’arrache les vélos électriques mis à dispo par l’Agglo. Un carton plein. Les services de vélos électriques en libre-service et en location longue durée proposés par Idecyle, via l’Agglo, sont un grand succès populaire. Pour la longue durée, malgré un réassort.",336,54
a4fe0b0f082b9d29d813cac9cfe28454507bed21,rss,https://www.lemonde.fr/international/article/2026/08/28/a-l-etranger-la-cavale-tres-politique-de-la-chroniqueuse-de-cnews-xenia-fedorova_6758739_3210.html,lemonde.fr,2026-08-28T03:00:00+00:00,fr,"Pour Xenia Fedorova, la chroniqueuse russe de CNews, une « cavale » très politique à l’étranger","La vedette du groupe Bolloré est passée par Nice, fin juillet, avant de disparaître après l’arrêté d’expulsion de France qui la visait. Après ce coup de force français, la question de sa candidature à la direction de la Maison russe à Berlin, très liée au Kremlin, a déclenché une cascade de réactions politiques en Allemagne.",https://img.lemde.fr/2026/08/27/665/0/1980/990/644/322/60/0/031ab21_upload-1-k6xsnufj5dxi-000-c3ua3kf.jpg,data/images/a4fe0b0f082b9d29d813cac9cfe28454507bed21.jpg,unknown,none,"Pour Xenia Fedorova, la chroniqueuse russe de CNews, une « cavale » très politique à l’étranger. La vedette du groupe Bolloré est passée par Nice, fin juillet, avant de disparaître après l’arrêté d’expulsion de France qui la visait. Après ce coup de force français, la question de sa candidature à la direction de la Maison russe à Berlin, très liée au Kremlin, a déclenché une cascade de réactions politiques en Allemagne.",423,71
4c8bad97f1f718251934d6331718c908e986da46,rss,https://www.lemonde.fr/politique/article/2026/08/28/presidentielle-2027-les-enjeux-economiques-au-c-ur-du-debut-de-la-campagne_6758953_823448.html,lemonde.fr,2026-08-28T04:51:37+00:00,fr,Présidentielle 2027 : le clivage gauche-droite s’impose en début de campagne sur les enjeux économiques,"Sept prétendants à l’Elysée ont confronté leurs diagnostics et leurs convictions sur la fiscalité et les retraites, la dette et le coût du travail, jeudi 27 août, au stade Roland-Garros, à l’invitation du Medef, lors de la Rencontre des entrepreneurs de France.",https://img.lemde.fr/2026/08/27/1000/0/6000/3000/644/322/60/0/1560ea1_upload-1-bfppqemn3poc-cbi1332164.jpg,data/images/4c8bad97f1f718251934d6331718c908e986da46.jpg,unknown,none,"Présidentielle 2027 : le clivage gauche-droite s’impose en début de campagne sur les enjeux économiques. Sept prétendants à l’Elysée ont confronté leurs diagnostics et leurs convictions sur la fiscalité et les retraites, la dette et le coût du travail, jeudi 27 août, au stade Roland-Garros, à l’invitation du Medef, lors de la Rencontre des entrepreneurs de France.",366,57
67e3fe76d908ed89ea55fefe46eb5d5987b37257,rss,https://www.lemonde.fr/planete/article/2026/08/28/inondations-au-nepal-et-au-tibet-apres-la-vague-meurtriere-des-habitants-sideres-par-la-violence-de-la-catastrophe_6758842_3244.html,lemonde.fr,2026-08-28T03:55:19+00:00,fr,"Inondations au Népal et au Tibet : après la vague meurtrière, des habitants sidérés par la violence de la catastrophe","Alors que l’aide internationale commence à peine à arriver, les autorités chinoises ont émis une alerte contre le « risque élevé » de rupture d’un lac de retenue formé à la suite de la coulée de boue, qui pourrait provoquer une deuxième crue dans les jours à venir.",https://img.lemde.fr/2026/08/27/730/0/5174/2587/644/322/60/0/beb6d59_ftp-1-ujxlvu6pa4ql-5928379-01-06.jpg,data/images/67e3fe76d908ed89ea55fefe46eb5d5987b37257.jpg,unknown,none,"Inondations au Népal et au Tibet : après la vague meurtrière, des habitants sidérés par la violence de la catastrophe. Alors que l’aide internationale commence à peine à arriver, les autorités chinoises ont émis une alerte contre le « risque élevé » de rupture d’un lac de retenue formé à la suite de la coulée de boue, qui pourrait provoquer une deuxième crue dans les jours à venir.",384,68
bb1f6dac8fbf167581ec6720618c7149a848e5ef,rss,https://www.lemonde.fr/disparitions/article/2026/08/28/harald-v-le-tres-populaire-roi-de-norvege-depuis-plus-de-trente-ans-est-mort_6758962_3382.html,lemonde.fr,2026-08-28T06:44:51+00:00,fr,"Harald V, le très populaire roi de Norvège depuis plus de trente ans, est mort","Apprécié pour sa simplicité et sa modestie, il était le premier monarque du pays à être né norvégien depuis près de six siècles. Il s’est éteint vendredi matin à l’âge de 89 ans.",https://img.lemde.fr/2025/08/15/1518/0/5140/2570/644/322/60/0/d091fbb_upload-1-cumigl2besiu-000-33j642c.jpg,data/images/bb1f6dac8fbf167581ec6720618c7149a848e5ef.jpg,unknown,none,"Harald V, le très populaire roi de Norvège depuis plus de trente ans, est mort. Apprécié pour sa simplicité et sa modestie, il était le premier monarque du pays à être né norvégien depuis près de six siècles. Il s’est éteint vendredi matin à l’âge de 89 ans.",258,48
02c1d0a6ff37ae84eaa40e756d08e5b83c10deac,rss,https://www.lemonde.fr/international/article/2026/08/28/en-ukraine-le-blocage-des-ports-de-la-mer-noire-asphyxie-les-exportations-de-cereales_6758737_3210.html,lemonde.fr,2026-08-28T03:00:05+00:00,fr,"En Ukraine, le blocage des ports de la mer Noire asphyxie les exportations de céréales","Les Russes ont intensifié leurs frappes sur les navires se dirigeant ou sortant des ports d’Odessa et des villes voisines, à tel point que le trafic maritime local est à l’arrêt depuis plus d’un mois. Une gageure logistique pour de nombreuses entreprises et un important manque à gagner pour l’Ukraine, grande productrice de céréales.",https://img.lemde.fr/2026/08/26/92/0/4000/2000/644/322/60/0/458fd02_upload-1-lg5q6dsiqogg-reportage-port-odessa-tchernomorsk-10.jpg,data/images/02c1d0a6ff37ae84eaa40e756d08e5b83c10deac.jpg,unknown,none,"En Ukraine, le blocage des ports de la mer Noire asphyxie les exportations de céréales. Les Russes ont intensifié leurs frappes sur les navires se dirigeant ou sortant des ports d’Odessa et des villes voisines, à tel point que le trafic maritime local est à l’arrêt depuis plus d’un mois. Une gageure logistique pour de nombreuses entreprises et un important manque à gagner pour l’Ukraine, grande productrice de céréales.",422,69
d8369ea9ad32ab70f1f3ac6c12c8c032daab094c,rss,https://www.lemonde.fr/livres/article/2026/08/28/democratie-guerre-climat-genre-histoire-intimite-une-rentree-des-essais-toujours-aussi-riche-malgre-les-menaces-qui-pesent-sur-le-secteur_6758954_3260.html,lemonde.fr,2026-08-28T05:00:02+00:00,fr,"Démocratie, guerre, climat, genre, histoire, intimité : une rentrée des essais toujours aussi riche, malgré les menaces qui pèsent sur le secteur","Un aperçu des essais et documents attendus cet automne, parmi les plus de 1 200 à paraître, signés Marie-Jo Bonnet, François-Xavier Fauvelle, Michel Foucault, Bernard-Henri Lévy, Narges Mohammadi, Pierre Rosanvallon, Michel Winock…",https://img.lemde.fr/2026/08/26/187/0/3927/1963/644/322/60/0/e51118b_upload-1-ze479zohhpcb-dessin-hd-panorama-essais-themonde.jpg,data/images/d8369ea9ad32ab70f1f3ac6c12c8c032daab094c.jpg,unknown,none,"Démocratie, guerre, climat, genre, histoire, intimité : une rentrée des essais toujours aussi riche, malgré les menaces qui pèsent sur le secteur. Un aperçu des essais et documents attendus cet automne, parmi les plus de 1 200 à paraître, signés Marie-Jo Bonnet, François-Xavier Fauvelle, Michel Foucault, Bernard-Henri Lévy, Narges Mohammadi, Pierre Rosanvallon, Michel Winock….",379,54
a292897b71547bf5c7cbd816abe6cc68aea1a274,rss,https://www.lemonde.fr/planete/article/2026/08/28/arbres-arraches-routes-inondees-un-violent-orage-s-abat-sur-l-ile-de-france-provoquant-des-degats-materiels-et-de-fortes-perturbations-dans-les-transports_6758958_3244.html,lemonde.fr,2026-08-28T05:45:25+00:00,fr,"Arbres arrachés, routes inondées… Un violent orage s’abat sur l’Ile-de-France, provoquant des dégâts matériels et de fortes perturbations dans les transports","La pluie, la grêle et le vent qui se sont abattus sur la région francilienne, en vigilance orange pour les orages, ont surtout touché le département du Val-de-Marne.",https://img.lemde.fr/2026/08/28/53/0/1600/800/644/322/60/0/109dc26_upload-1-wiqtgadlqk0m-786134910-2071828670390122-8229706730928299549-n.jpeg,data/images/a292897b71547bf5c7cbd816abe6cc68aea1a274.jpg,unknown,none,"Arbres arrachés, routes inondées… Un violent orage s’abat sur l’Ile-de-France, provoquant des dégâts matériels et de fortes perturbations dans les transports. La pluie, la grêle et le vent qui se sont abattus sur la région francilienne, en vigilance orange pour les orages, ont surtout touché le département du Val-de-Marne.",324,49
94838c9187bcd2ab82e225d2c0c55c2c662450ff,rss,https://www.lemonde.fr/international/article/2026/08/28/enlevement-en-colombie-d-un-soldat-franco-colombien-de-la-legion-etrangere-francaise_6758886_3210.html,lemonde.fr,2026-08-28T04:17:52+00:00,fr,Un soldat franco-colombien de la Légion étrangère française enlevé en Colombie par la guérilla,"Les responsables présumés de l’enlèvement de José Olger Melo Charry, survenu le 6 août, sont des dissidents de la guérilla des FARC, aujourd’hui dissoute, selon un rapport de l’armée colombienne.",https://img.lemde.fr/2026/08/28/0/0/3620/1810/644/322/60/0/f7e296e_upload-1-wbpahp0ng0a7-000-36fg4td.jpg,data/images/94838c9187bcd2ab82e225d2c0c55c2c662450ff.jpg,unknown,none,"Un soldat franco-colombien de la Légion étrangère française enlevé en Colombie par la guérilla. Les responsables présumés de l’enlèvement de José Olger Melo Charry, survenu le 6 août, sont des dissidents de la guérilla des FARC, aujourd’hui dissoute, selon un rapport de l’armée colombienne.",291,44
c8ead419cf0cf0094d90a48148a675ba513115ed,rss,https://www.lemonde.fr/societe/article/2026/08/27/le-depute-lfi-sebastien-delogu-place-en-garde-a-vue-a-marseille-apres-une-altercation-avec-des-policiers_6758475_3224.html,lemonde.fr,2026-08-27T14:03:07+00:00,fr,Altercation avec des policiers : le député LFI Sébastien Delogu gardé à vue puis convoqué pour outrage,"Le parlementaire s’était présenté jeudi, en début d’après-midi, au commissariat central de Marseille pour une audition portant sur une altercation qui s’est produite lundi avec trois policiers.",https://img.lemde.fr/2026/08/27/167/0/6681/3340/644/322/60/0/f7e6277_ftp-1-g4s1m5ayuonx-5929861-01-06.jpg,data/images/c8ead419cf0cf0094d90a48148a675ba513115ed.jpg,unknown,none,"Altercation avec des policiers : le député LFI Sébastien Delogu gardé à vue puis convoqué pour outrage. Le parlementaire s’était présenté jeudi, en début d’après-midi, au commissariat central de Marseille pour une audition portant sur une altercation qui s’est produite lundi avec trois policiers.",297,44
678172d040079674a974d774c9b2bb05d64532be,rss,https://www.lemonde.fr/international/article/2026/08/27/donald-trump-en-plein-bras-de-fer-avec-le-canada-signe-un-decret-changeant-le-nom-du-lac-ontario-en-lac-d-amerique_6758536_3210.html,lemonde.fr,2026-08-27T19:19:51+00:00,fr,"Donald Trump, en plein bras de fer avec le Canada, signe un décret changeant le nom du lac Ontario en « lac d’Amérique »","Le président américain, engagé dans une confrontation commerciale avec le Canada sur les droits de douane, a également évoqué la possibilité de renommer les océans Atlantique et Pacifique.",https://img.lemde.fr/2026/08/27/0/0/4535/2267/644/322/60/0/2df35b0_ftp-1-y3rqszw0jwgr-2026-08-27t175305z-46341437-rc257nas5839-rtrmadp-3-usa-trump.JPG,data/images/678172d040079674a974d774c9b2bb05d64532be.jpg,unknown,none,"Donald Trump, en plein bras de fer avec le Canada, signe un décret changeant le nom du lac Ontario en « lac d’Amérique ». Le président américain, engagé dans une confrontation commerciale avec le Canada sur les droits de douane, a également évoqué la possibilité de renommer les océans Atlantique et Pacifique.",310,52
3b48e2a2a7394999b7ca2745acee09a7b5e962a6,rss,https://www.lemonde.fr/international/article/2026/08/28/canal-de-panama-un-navire-a-paye-la-somme-record-de-5-3-millions-de-dollars-pour-un-passage-prioritaire-en-raison-du-phenomene-el-nino_6758965_3210.html,lemonde.fr,2026-08-28T07:01:35+00:00,fr,"Canal de Panama : un navire a payé la somme record de 5,3 millions de dollars pour un passage prioritaire, en raison du phénomène El Niño","Face à la baisse du niveau d’eau, la concurrence s’intensifie pour franchir le canal de Panama, poussant les enchères à des sommets inédits pour garantir un passage prioritaire.",https://img.lemde.fr/2026/08/14/1131/0/6786/3393/644/322/60/0/cb6fbf1_ftp-1-axakmtc39z6l-4050782591d94336a46fdd6ebb0ccbb5-0-551d274eaa674a7e9525dd96b428f02f.jpg,data/images/3b48e2a2a7394999b7ca2745acee09a7b5e962a6.jpg,unknown,none,"Canal de Panama : un navire a payé la somme record de 5,3 millions de dollars pour un passage prioritaire, en raison du phénomène El Niño. Face à la baisse du niveau d’eau, la concurrence s’intensifie pour franchir le canal de Panama, poussant les enchères à des sommets inédits pour garantir un passage prioritaire.",316,54
4076cb33613ea4eff5bf553914e12a9d60c8c171,rss,https://www.lemonde.fr/economie/article/2026/08/28/en-argentine-la-rigueur-monetaire-au-c-ur-de-la-reforme-de-la-banque-centrale-approuvee-par-les-deputes_6758959_3234.html,lemonde.fr,2026-08-28T05:46:53+00:00,fr,"En Argentine, la rigueur monétaire au cœur de la réforme de la banque centrale approuvée par les députés","La Chambre des représentants a adopté, à une large majorité, une réforme de la Banque centrale d’Argentine voulue par le président ultralibéral Javier Milei, qui entend brider l’émission monétaire pour combattre l’inflation. La réforme doit encore être approuvée par le Sénat.",https://img.lemde.fr/2026/08/27/688/0/8256/4128/644/322/60/0/59e602a_upload-1-awdumlnkrxbk-000-b6t2467.jpg,data/images/4076cb33613ea4eff5bf553914e12a9d60c8c171.jpg,unknown,none,"En Argentine, la rigueur monétaire au cœur de la réforme de la banque centrale approuvée par les députés. La Chambre des représentants a adopté, à une large majorité, une réforme de la Banque centrale d’Argentine voulue par le président ultralibéral Javier Milei, qui entend brider l’émission monétaire pour combattre l’inflation. La réforme doit encore être approuvée par le Sénat.",382,59
e6fedaeaf749d666dd95fbf9bfd113fbcc5ba9a0,rss,https://www.lemonde.fr/politique/article/2026/08/28/presidentielle-2027-comment-la-foire-de-chalons-est-devenue-le-rendez-vous-des-candidats_6758843_823448.html,lemonde.fr,2026-08-28T04:00:02+00:00,fr,Présidentielle 2027 : comment la Foire de Châlons est devenue le rendez-vous des candidats,"L’événement, qui accueille quelque 250 000 visiteurs, est prisé des responsables politiques de tous bords, et des candidats à l’élection présidentielle en particulier. Plusieurs d’entre eux seront présents pour cette 80ᵉ édition, qui s’ouvre ce vendredi 28 août.",https://img.lemde.fr/2026/08/27/795/0/4446/2223/644/322/60/0/3c69627_upload-1-a9x6gieshslw-000-33u99fr.jpg,data/images/e6fedaeaf749d666dd95fbf9bfd113fbcc5ba9a0.jpg,unknown,none,"Présidentielle 2027 : comment la Foire de Châlons est devenue le rendez-vous des candidats. L’événement, qui accueille quelque 250 000 visiteurs, est prisé des responsables politiques de tous bords, et des candidats à l’élection présidentielle en particulier. Plusieurs d’entre eux seront présents pour cette 80ᵉ édition, qui s’ouvre ce vendredi 28 août.",354,52
d47c8f4b29a78bdce9bb993f38b9b21e6fde7107,rss,https://www.lemonde.fr/societe/article/2026/08/28/la-nouvelle-revision-du-dpe-va-faire-sortir-plus-de-300-000-logements-du-statut-de-passoires-thermiques_6758853_3224.html,lemonde.fr,2026-08-28T04:02:00+00:00,fr,La nouvelle révision du DPE va faire sortir plus de 300 000 logements du statut de « passoires thermiques »,"Un arrêté prévoit de modifier, à partir du 1ᵉʳ janvier 2027, le calcul du diagnostic de performance énergétique (DPE) pour le chauffage électrique. Cela réduira le nombre de logements soumis au gel des loyers et à l’interdiction de location, et risque de ralentir l’effort de rénovation.",https://img.lemde.fr/2026/08/28/135/0/4992/2496/644/322/60/0/3463070_upload-1-wfuidnuagwq7-000-32m83hw.jpg,data/images/d47c8f4b29a78bdce9bb993f38b9b21e6fde7107.jpg,unknown,none,"La nouvelle révision du DPE va faire sortir plus de 300 000 logements du statut de « passoires thermiques ». Un arrêté prévoit de modifier, à partir du 1ᵉʳ janvier 2027, le calcul du diagnostic de performance énergétique (DPE) pour le chauffage électrique. Cela réduira le nombre de logements soumis au gel des loyers et à l’interdiction de location, et risque de ralentir l’effort de rénovation.",396,66
3d55343ef3c8a2b58b3cc4cbafc96c87ed788b37,rss,https://www.lemonde.fr/sport/article/2026/08/28/victor-wembanyama-reussit-ses-retrouvailles-avec-le-public-parisien-en-guidant-les-bleus-vers-un-large-succes_6758670_3242.html,lemonde.fr,2026-08-28T00:35:04+00:00,fr,Victor Wembanyama réussit ses retrouvailles avec le public parisien en guidant les Bleus vers un large succès,"L’équipe de France de basket a dominé la Slovénie sur le parquet de Bercy (92-67), jeudi 27 août lors d’une rencontre de qualification pour la Coupe du monde 2027, grâce à une performance très aboutie de son capitaine. La star jouait en sélection dans la capitale pour la première fois depuis le tournoi olympique en 2024.",https://img.lemde.fr/2026/08/27/666/0/7990/3995/644/322/60/0/6ce6041_ftp-1-qvzm5qnezynv-5933286-01-06.jpg,data/images/3d55343ef3c8a2b58b3cc4cbafc96c87ed788b37.jpg,unknown,none,"Victor Wembanyama réussit ses retrouvailles avec le public parisien en guidant les Bleus vers un large succès. L’équipe de France de basket a dominé la Slovénie sur le parquet de Bercy (92-67), jeudi 27 août lors d’une rencontre de qualification pour la Coupe du monde 2027, grâce à une performance très aboutie de son capitaine. La star jouait en sélection dans la capitale pour la première fois depuis le tournoi olympique en 2024.",433,73
eec983cc84309c4fc6d45f08a93519161b277a49,rss,https://www.lemonde.fr/m-styles/article/2026/08/28/la-modernite-futuriste-de-pierre-paulin-exposee-a-montpellier_6758957_4497319.html,lemonde.fr,2026-08-28T05:30:11+00:00,fr,La modernité futuriste de Pierre Paulin exposée à Montpellier,"Pour sa première exposition de design, le Musée Fabre accueille, jusqu’au 1er novembre, les créations de cet avant-gardiste mort en 2009. L’occasion de voir ses assises colorées aux formes naturelles et la reconstitution du fumoir de l’Elysée.",https://img.lemde.fr/2026/07/06/732/0/5494/2747/644/322/60/0/152c50d_upload-1-dzwm9bwnrqcb-20260625-chr-pierrepaulin-032.jpg,data/images/eec983cc84309c4fc6d45f08a93519161b277a49.jpg,unknown,none,"La modernité futuriste de Pierre Paulin exposée à Montpellier. Pour sa première exposition de design, le Musée Fabre accueille, jusqu’au 1er novembre, les créations de cet avant-gardiste mort en 2009. L’occasion de voir ses assises colorées aux formes naturelles et la reconstitution du fumoir de l’Elysée.",306,46
38fe6635b4d6bfd5ba6618139614d16c380ceac5,rss,https://www.franceinfo.fr/elections/presidentielle/reportage-vous-n-etes-pas-obligee-de-raconter-n-importe-quoi-a-roland-garros-un-premier-debat-offensif-sur-l-economie-entre-les-sept-principaux-candidats-a-la-presidentielle_8164652.html#xtor=RSS-3-[lestitres],franceinfo.fr,2026-08-28T06:50:07+00:00,fr,"""Vous n'êtes pas obligée de raconter n'importe quoi !"" : à Roland-Garros, un premier débat offensif sur l'économie entre les sept principaux candidats à la présidentielle","Pendant trois heures, les prétendants à l'Elysée ont débattu des sujets économiques lors de l'université d'été du Medef. Entre deux grondements de tonnerre, les passes d'armes et petites piques n'ont pas manqué, dans une ambiance restée cordiale.",https://www.franceinfo.fr/pictures/A--eFDtif17d86vsrTJTFHVWmN0/0x312:6000x3687/432x243/filters:format(jpg)/2026/08/27/6a90915307dfe922371894.jpg,data/images/38fe6635b4d6bfd5ba6618139614d16c380ceac5.jpg,unknown,none,"""Vous n'êtes pas obligée de raconter n'importe quoi !"" : à Roland-Garros, un premier débat offensif sur l'économie entre les sept principaux candidats à la présidentielle. Pendant trois heures, les prétendants à l'Elysée ont débattu des sujets économiques lors de l'université d'été du Medef. Entre deux grondements de tonnerre, les passes d'armes et petites piques n'ont pas manqué, dans une ambiance restée cordiale.",418,63
c3ec16d2840e0cd4aa8bf14ac6c556f7c1c83263,rss,https://www.franceinfo.fr/monde/asie/direct-crues-meurtrieres-au-nepal-la-catastrophe-a-fait-au-moins-469-morts-selon-un-nouveau-bilan-provisoire-de-la-police-nepalaise_8165981.html#xtor=RSS-3-[lestitres],franceinfo.fr,2026-08-28T07:13:35+00:00,fr,Crues meurtrières au Népal : la police lance une alerte aux inondations après avoir été informée de la rupture d'un lac au Tibet,Au moins 472 personnes sont mortes et 1 400 autres sont portées disparues après les impressionnantes coulées de boue survenues mercredi à la frontière du Népal et du Tibet.,https://www.franceinfo.fr/pictures/oNz7mmCuytTtWhsc1i3MPsTYrFo/3x0:1020x572/432x243/filters:format(jpg)/2026/08/28/6a912a5ced17e977982720.jpg,data/images/c3ec16d2840e0cd4aa8bf14ac6c556f7c1c83263.jpg,unknown,none,Crues meurtrières au Népal : la police lance une alerte aux inondations après avoir été informée de la rupture d'un lac au Tibet. Au moins 472 personnes sont mortes et 1 400 autres sont portées disparues après les impressionnantes coulées de boue survenues mercredi à la frontière du Népal et du Tibet.,302,52
b7b97ba62436357ebaa80fc6e929b532018a5ba0,rss,https://www.franceinfo.fr/environnement/evenements-meteorologiques-extremes/orages/violents-orages-sept-departements-de-l-est-encore-en-vigilance-orange-vendredi-matin_8166038.html#xtor=RSS-3-[lestitres],franceinfo.fr,2026-08-28T05:01:26+00:00,fr,Sept départements de l'Est encore en vigilance orange aux orages vendredi matin,"Le Rhône, l'Ain, le Jura, le Doubs, le Territoire de Belfort, le Haut-Rhin et le Bas-Rhin sont concernés jusqu'à 10 heures.",https://www.franceinfo.fr/pictures/iP-Z_AFQnlGNsZ300eg-TAmgHHE/0x0:1024x576/432x243/filters:format(jpg)/2026/08/28/6a9115ee50d97322029918.jpg,data/images/b7b97ba62436357ebaa80fc6e929b532018a5ba0.jpg,unknown,none,"Sept départements de l'Est encore en vigilance orange aux orages vendredi matin. Le Rhône, l'Ain, le Jura, le Doubs, le Territoire de Belfort, le Haut-Rhin et le Bas-Rhin sont concernés jusqu'à 10 heures.",204,33
